sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
EA-CAM-02540,test,camera,快影Zoom X相机,微单套机相机,快影,Zoom X,SN-CAM-002540,B2025-540,false,false,92,partial,,Level 1,compliant,外部资料摘录,conditional_pass,true,true,,true,,已检测 基本可用 建议人工复核。,medium,REVIEW,
EA-CAM-02541,test,camera,Nikon Z 30 微单相机,Vlog 视频拍摄微单相机,Nikon,Z 30,SN-CAM-002541,B2026-541,false,false,99,full,,Level 1,compliant,上海质量检测院,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-CAM-02542,test,camera,Fujifilm X-T5 微单相机,高像素复古机身微单相机,Fujifilm,X-T5,SN-CAM-002542,B2025-542,false,false,100,full,,Level 3,limited,北京电子产品检测所,conditional_pass,true,true,,true,,翻新记录已声明 样机功能正常 建 议带翻新标识销售并人 工复核详情 Observed thermal issue during repeated charging cycle.,medium,REVIEW,
EA-CAM-02543,test,camera,Fujifilm X-T5 微单相机,高像素复古机身微单相机,Fujifilm,X-T5,SN-CAM-002543,B2026-543,false,false,97,partial,,Level 2,compliant,上海质量检测院,conditional_pass,true,true,,true,,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-CAM-02544,test,camera,DJI Osmo Action 4 运动相机,防水防抖 4K 运动相机,DJI,Osmo Action 4,SN-CAM-002544,B2025-544,false,false,95,partial,,Level 1,compliant,苏州声学检测中心,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警,low,PASS,
EA-CAM-02545,test,camera,Nikon Z 30 微单相机,Vlog 视频拍摄微单相机,Nikon,Z 30,SN-CAM-002545,B2026-545,false,false,90,partial,,Level 2,compliant,杭州电子检测站,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-CAM-02546,test,camera,影像Zoom X相机,便携机身相机,影像,Zoom X,SN-CAM-002546,B2025-546,false,false,95,partial,,Level 1,compliant,苏州声学检测中心,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-CAM-02547,test,camera,视野Snap相机,便携机身相机,视野,Snap,SN-CAM-002547,B2026-547,false,false,91,full,,Level 1,compliant,上海质量检测院,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-CAM-02548,test,camera,Canon EOS R50 微单相机,APS-C 画幅微单套机,Canon,EOS R50,SN-CAM-002548,B2025-548,false,false,99,partial,,Level 1,compliant,广州电子检验所,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
EA-CAM-02549,test,camera,镜界R10相机,旅行拍摄,镜界,R10,SN-CAM-002549,B2026-549,false,false,97,full,,Level 2,compliant,南京消费品检测院,conditional_pass,true,true,,true,,翻新记录已声明 样机功能正常 建议带翻新标识销售并人工复核详情 个别备注项需人工判断是否影响销售结论。 系统初判可流通，但建议人工再核验。,medium,REVIEW,
EA-CAM-02550,test,camera,影像Vlog 5相机,便携机身相机,影像,Vlog 5,SN-CAM-002550,B2025-550,false,true,94,full,,Level 2,compliant,苏州声学检测中心,fail,true,true,C,true,false,来源证明不足 外包装与铭牌信息异常 疑似仿冒或未经授权产品,high,FAIL,undisclosed_refurbished_status
EA-CAM-02551,test,camera,Nikon Z 30 微单相机,官方翻新Vlog 视频拍摄微单相机,Nikon,Z 30,SN-CAM-002551,B2026-551,false,true,80,partial,,Level 1,limited,成都电子检测中心,conditional_pass,true,true,B,true,true,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系 系统初判可流通，但建议人工再核验。,medium,REVIEW,
EA-CAM-02552,test,camera,Insta360 X3 全景相机,5.7K 防水全景运动相机,Insta360,X3,SN-CAM-002552,B2025-552,false,false,94,partial,,Level 1,compliant,北京电子产品检测所,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
EA-CAM-02553,test,camera,Insta360 X3 全景相机,5.7K 防水全景运动相机,Insta360,X3,SN-CAM-002553,B2026-553,false,false,92,full,,Level 2,compliant,东莞质量评估站,conditional_pass,true,true,,true,,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检 封签或包装存在重新整理迹象。 备注：包装文字与申报信息需人工核对。,medium,REVIEW,
EA-CAM-02554,test,camera,镜界Mini相机,高速对焦相机,镜界,Mini,SN-CAM-002554,B2025-554,false,false,92,full,,Level 1,limited,上海质量检测院,fail,true,true,,false,,"关键功能测试失败, 复测仍异常, 不满足流通要求",high,FAIL,
EA-CAM-02555,test,camera,视野M3相机,便携机身相机,视野,M3,,B2026-555,false,false,93,full,,Level 2,limited,苏州声学检测中心,fail,true,true,,true,,fail / high / camera,high,FAIL,missing_device_identifier
EA-CAM-02556,test,camera,影像Snap相机,微单套机相机,影像,Snap,SN-CAM-002556,B2025-556,false,false,89,partial,,Level 1,compliant,平台复核,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 备注：包装文字与申报信息需人工核对。,low,PASS,
EA-CAM-02557,test,camera,Nikon Z fc 微单相机,复古外观 无反微单相机,Nikon,Z fc,SN-CAM-002557,B2026-557,false,false,95,full,,Level 1,compliant,平台复核,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求 连续运行24小时未发现掉线、死机或输出波动。,low,PASS,
EA-CAM-02558,test,camera,光域R10相机,微单套机相机,光域,R10,SN-CAM-002558,B2025-558,false,false,88,partial,,Level 2,limited,杭州电子检测站,conditional_pass,true,true,,true,,已检测 基本可用 建议人工复核。,medium,REVIEW,
EA-CAM-02559,test,camera,Fujifilm X-T5 微单相机,高像素复古机身微单相机,Fujifilm,X-T5,SN-CAM-002559,B2026-559,false,false,95,full,,Level 1,compliant,杭州电子检测站,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 证书、批次和能效资料完整。,low,PASS,
EA-CAM-02560,test,camera,快影Vlog 5相机,微单套机相机,快影,Vlog 5,SN-CAM-002560,B2025-560,false,false,89,partial,,Level 2,compliant,杭州电子检测站,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-ROU-02561,train,router,TP-Link Archer AX55 Wi-Fi 6 路由器,AX3000 双频 Wi-Fi 6 路由器,TP-Link,Archer AX55,SN-RT-002561,B2026-561,false,false,,full,,Level 2,compliant,广州电子检验所,conditional_pass,true,true,,true,,环境或能效信息不够完整 建议核对补充资料后再放行 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-ROU-02562,train,router,Eero 6+ Mesh 路由器,二手双频 Wi-Fi 6 Mesh 路由器,Eero,Eero 6+,SN-RT-002562,B2025-562,true,false,,full,,Level 2,compliant,深圳质检中心,conditional_pass,true,true,B,true,true,翻新记录已声明 样机功能正常 建议带翻新标识销售并人 工复核详情 Result: pass under normal operating conditions.,medium,REVIEW,
EA-ROU-02563,train,router,Netgear Nighthawk RAX50 路由器,官方翻新AX5400 Wi-Fi 6 家用路由器,Netgear,Nighthawk RAX50,SN-RT-002563,B2026-563,false,true,,full,,Level 2,limited,平台复核,conditional_pass,true,true,A,true,true,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系 备注：包装文字与申报信息需人工核对。,medium,REVIEW,
EA-ROU-02564,train,router,TP-Link Archer AX55 Wi-Fi 6 路由器,AX3000 双频 Wi-Fi 6 路由器,TP-Link,Archer AX55,SN-RT-002564,B2025-564,false,false,,full,,Level 1,compliant,南京消费品检测院,conditional_pass,true,true,,true,,conditional_pass / medium / router,medium,REVIEW,
EA-ROU-02565,train,router,Xiaomi AX3000 路由器,Mesh 组网 Wi-Fi 6 路由器,Xiaomi,AX3000,SN-RT-002565,B2026-565,false,false,,partial,,Level 2,compliant,深圳质检中心,conditional_pass,true,true,,true,,检測意见为有条件合格 需人 工确认备注项是否已在商品页披露 封签或包 装存在重新整理迹象。 Observed thermal issue during repeated charging cycle.,medium,REVIEW,
EA-ROU-02566,train,router,天线R7路由器,Mesh组网路由器,天线,R7,SN-RT-002566,B2025-566,false,false,,partial,,Level 2,limited,杭州电子检测站,fail,true,true,,true,,报告中标注型号为AX6000，与申报型号R7不一致，存在套证或错报风险。 初次送检摘要写为合格，复核后已修正为不合格。,high,FAIL,report_model_mismatch
EA-ROU-02567,train,router,迅联AX3000路由器,卖家宣称全新未拆封，稳定覆盖路由器,迅联,AX3000,SN-RT-002567,B2026-567,false,false,,partial,,Level 2,limited,北京电子产品检测所,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-ROU-02568,train,router,迅联AX1800路由器,稳定覆盖路由器,迅联,AX1800,SN-RT-002568,B2025-568,false,false,,partial,,Level 2,compliant,上海质量检测院,pass,true,true,,true,,样机经检測符合标准 关键部件状态正常 可上市流通,low,PASS,
EA-ROU-02569,train,router,Netgear Nighthawk RAX50 路由器,官方翻新AX5400 Wi-Fi 6 家用路由器,Netgear,Nighthawk RAX50,SN-RT-002569,B2026-569,false,true,,full,,Level 1,limited,北京电子产品检测所,conditional_pass,true,true,B,true,true,翻新记录已声明 样机功能正常 建议带翻新标识销售并人工复核详情,medium,REVIEW,
EA-ROU-02570,train,router,Linksys Hydra Pro 6 Wi-Fi 6 路由器,Mesh Ready 双频 Wi-Fi 6 路由器,Linksys,Hydra Pro 6,SN-RT-002570,B2025-570,false,false,,full,,Level 1,compliant,苏州声学检测中心,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02571,train,router,Huawei AX3 Pro 路由器,双频 Wi-Fi 6 家用路由器,Huawei,AX3 Pro,SN-RT-002571,B2026-571,false,false,,partial,,Level 1,compliant,苏州声学检测中心,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 证书、批次和能效资料完整  Model code in report does not match seller declaration.,low,PASS,
EA-ROU-02572,train,router,ASUS RT-AX86U Wi-Fi 6 路由器,电竞网络 双频 Wi-Fi 6 路由器，卖家补充资料稍后上传,ASUS,RT-AX86U,SN-RT-002572,B2025-572,false,false,,partial,,Level 1,compliant,南京消费品检测院,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
EA-ROU-02573,train,router,TP-Link Archer AX55 Wi-Fi 6 路由器,AX3000 双频 Wi-Fi 6 路由器,TP-Link,Archer AX55,SN-RT-002573,B2026-573,false,false,,full,,Level 2,limited,深圳质检中心,conditional_pass,true,true,,true,,环境或能效信息不够完整 建议核对补充资料后再放行 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-ROU-02574,train,router,Netgear Nighthawk RAX50 路由器,二手AX5400 Wi-Fi 6 家用路由器,Netgear,Nighthawk RAX50,SN-RT-002574,B2025-574,true,false,,partial,,Level 2,limited,东莞质量评估站,conditional_pass,true,true,B,true,true,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述,medium,REVIEW,
EA-ROU-02575,train,router,迅联R7路由器,低延迟路由器,迅联,R7,SN-RT-002575,B2026-575,false,false,,full,,Level 2,compliant,成都电子检测中心,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-ROU-02576,train,router,天线Home 6路由器,家用网络路由器,天线,Home 6,,B2025-576,false,false,,partial,,Level 2,compliant,东莞质量评估站,fail,true,true,,true,,检测中发现关键安全项未达标 不建议继续销售,high,FAIL,missing_device_identifier
EA-ROU-02577,train,router,Xiaomi AX3000 路由器,Mesh 组网 Wi-Fi 6 路由器,Xiaomi,AX3000,SN-RT-002577,B2026-577,false,false,,partial,,Level 1,limited,成都电子检测中心,conditional_pass,true,true,,true,,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系 封签或包装存在重新整理迹象。,medium,REVIEW,
EA-ROU-02578,train,router,云网AX3000路由器,低延迟路由器,云网,AX3000,SN-RT-002578,B2025-578,false,true,,full,,Level 1,limited,深圳质检中心,fail,true,true,C,true,false,关键功能测试失败 且复测结果仍异常 不满足流通要求,high,FAIL,undisclosed_refurbished_status
EA-ROU-02579,train,router,天线R7路由器,WiFi6双频路由器,天线,R7,SN-RT-002579,B2026-579,false,false,,partial,,Level 1,compliant,上海质量检测院,fail,false,false,,true,,见附件。,high,FAIL,battery_safety_concern
EA-ROU-02580,train,router,ASUS RT-AX88U Wi-Fi 6 路由器,二手AX6000 双频电竞路由器,ASUS,RT-AX88U,SN-RT-002580,B2025-580,true,false,,partial,,Level 1,limited,广州电子检验所,conditional_pass,true,true,A,true,true,环境或能效信息不够完整 建议核对补充资料后再放行,medium,REVIEW,
EA-ROU-02581,train,router,Xiaomi AX3000 路由器,官方翻新Mesh 组网 Wi-Fi 6 路由器,Xiaomi,AX3000,SN-RT-002581,B2026-581,false,true,,full,,Level 2,limited,成都电子检测中心,conditional_pass,true,true,B,true,true,检测意见为有条件合格 需人工确认备注项是否已在商品页披露,medium,REVIEW,
EA-ROU-02582,train,router,远程星AX6000路由器,Mesh,远程星,AX6000,SN-RT-002582,B2025-582,false,false,,full,,Level 2,compliant,广州电子检验所,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-ROU-02583,train,router,Linksys Hydra Pro 6 Wi-Fi 6 路由器,Mesh Ready 双频 Wi-Fi 6 路由器,Linksys,Hydra Pro 6,SN-RT-002583,B2026-583,false,false,,partial,,Level 1,compliant,杭州电子检测站,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02584,train,router,ASUS RT-AX86U Wi-Fi 6 路由器,电竞网络 双频 Wi-Fi 6 路由器,ASUS,RT-AX86U,SN-RT-002584,B2025-584,false,false,,full,,Level 2,compliant,东莞质量评估站,pass,true,true,,true,,见附件。,low,PASS,
EA-ROU-02585,train,router,TP-Link Deco X60 Mesh 路由器,AX3000 Wi-Fi 6 Mesh 路由器,TP-Link,Deco X60,SN-RT-002585,B2026-585,false,false,,partial,,Level 1,limited,上海质量检测院,conditional_pass,true,true,,true,,翻新记录已声明 样机功能正常 建议带翻新标识销售并人工复核详情 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-ROU-02586,train,router,云网AX6000路由器,卖家宣称全新未拆,云网,AX6000,SN-RT-002586,B2025-586,false,false,,full,,Level 1,compliant,深圳质检中心,fail,false,false,,true,,高温或耐压测试未通过 存在安全隐患 应直接拦截,high,FAIL,battery_safety_concern
EA-ROU-02587,train,router,TP-Link Deco X60 Mesh 路由器,AX3000 Wi-Fi 6 Mesh 路由器,TP-Link,Deco X60,SN-RT-002587,B2026-587,false,false,,full,,Level 1,compliant,北京电子产品检测所,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02588,train,router,云网AX3000路由器,低延迟路由器,云网,AX3000,SN-RT-002588,B2025-588,false,false,,full,,Level 2,compliant,北京电子产品检测所,fail,true,true,,true,,来源证明不足，包装与铭牌信息存在异常，疑似仿冒或未经授权产品。,high,FAIL,suspected_counterfeit
EA-ROU-02589,train,router,迅联Mesh Pro路由器,稳定覆盖路由器,迅联,Mesh Pro,SN-RT-002589,B2026-589,false,false,,partial,,Level 1,compliant,苏州声学检测中心,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-ROU-02590,train,router,Linksys Hydra Pro 6 Wi-Fi 6 路由器,Mesh Ready 双频 Wi-Fi 6 路由器,Linksys,Hydra Pro 6,SN-RT-002590,B2025-590,false,false,,partial,,Level 2,limited,第三方送检,conditional_pass,true,true,,true,,检测意见为有条件合格 需人工确认备注项是否已在商品页披露,medium,REVIEW,
EA-ROU-02591,train,router,Netgear Nighthawk RAX50 路由器,AX5400 Wi-Fi 6 家用路由器,Netgear,Nighthawk RAX50,SN-RT-002591,,false,false,,partial,,Level 1,compliant,外部资料摘录,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02592,train,router,TP-Link Deco X60 Mesh 路由器,AX3000 Wi-Fi 6 Mesh 路由器,TP-Link,Deco X60,SN-RT-002592,B2025-592,false,false,,partial,,Level 2,limited,成都电子检测中心,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通,low,PASS,
EA-ROU-02593,train,router,速域Home 6路由器,稳定覆盖路由器,速域,Home 6,SN-RT-002593,B2026-593,false,false,,partial,,Level 2,compliant,北京电子产品检测所,fail,false,false,,true,,见附件。,high,FAIL,battery_safety_concern
EA-ROU-02594,train,router,ASUS RT-AX88U Wi-Fi 6 路由器,AX6000 双频电竞路由器,ASUS,RT-AX88U,SN-RT-002594,B2025-594,false,false,,full,,Level 1,compliant,东莞质量评估站,conditional_pass,true,true,,true,,已检测 基本可用 建议人工复核。,medium,REVIEW,
EA-ROU-02595,train,router,天线AX6000路由器,家用网络路由器,天线,AX6000,SN-RT-002595,B2026-595,false,false,,full,,Level 1,compliant,广州电子检验所,fail,true,true,,true,,见附件。 Result: pass under normal operating conditions.,high,FAIL,suspected_counterfeit
EA-ROU-02596,train,router,云网Home 6路由器,家用网络路由器,云网,Home 6,SN-RT-002596,B2025-596,false,false,,full,,Level 1,limited,深圳质检中心,pass,true,true,,true,,pass / low / router,low,PASS,
EA-ROU-02597,train,router,ASUS RT-AX86U Wi-Fi 6 路由器,电竞网络 双频 Wi-Fi 6 路由器,ASUS,RT-AX86U,SN-RT-002597,B2026-597,false,false,,full,,Level 1,compliant,南京消费品检测院,conditional_pass,true,true,,true,,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检 个别备注项需人工判断是否影响销售结论。,medium,REVIEW,
EA-ROU-02598,train,router,Huawei AX3 Pro 路由器,双频 Wi-Fi 6 家用路由器,Huawei,AX3 Pro,SN-RT-002598,B2025-598,false,false,,full,,Level 1,compliant,北京电子产品检测所,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02599,train,router,Huawei AX3 Pro 路由器,双频 Wi-Fi 6 家用路由器,Huawei,AX3 Pro,SN-RT-002599,B2026-599,false,false,,partial,,Level 1,compliant,东莞质量评估站,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02600,train,router,Ubiquiti UniFi Dream Router,一体化企业网络路由器,Ubiquiti,UniFi Dream Router,SN-RT-002600,B2025-600,false,false,,full,,Level 1,compliant,广州电子检验所,conditional_pass,true,true,,true,,见附件。,medium,REVIEW,
EA-ROU-02601,train,router,速域AX1800路由器,WiFi6双频路由器,速域,AX1800,SN-RT-002601,B2026-601,false,false,,full,,Level 1,compliant,南京消费品检测院,fail,true,true,,true,,报告中标注型号为Mesh Pro，与申报型号AX1800不一致，存在套证或错报风险。,high,FAIL,report_model_mismatch
EA-ROU-02602,train,router,ASUS RT-AX88U Wi-Fi 6 路由器,AX6000 双频电竞路由器,ASUS,RT-AX88U,SN-RT-002602,B2025-602,false,false,,full,,Level 3,limited,深圳质检中心,conditional_pass,true,true,,true,,检测意见为有条件合格 需人工确认备注项是否已在商品页披露,medium,REVIEW,
EA-ROU-02603,train,router,ASUS RT-AX88U Wi-Fi 6 路由器,AX6000 双频电竞路由器,ASUS,RT-AX88U,SN-RT-002603,B2026-603,false,false,,full,,Level 1,compliant,杭州电子检测站,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02604,train,router,速域R7路由器,低延迟路,速域,R7,,B2025-604,false,false,,full,,Level 1,limited,广州电子检验所,fail,true,true,,true,,来源证明不足 外包装与铭牌信息异常 疑似仿冒或未经授权产品 Observed thermal issue during repeated charging cycle.,high,FAIL,missing_device_identifier
EA-ROU-02605,train,router,远程星Home 6路由器,Mesh组网路由器,远程星,Home 6,,B2026-605,false,false,,partial,,Level 2,limited,深圳质检中心,fail,true,true,,true,,检测中发现关键安全项未达标 不建议继续销售,high,FAIL,missing_device_identifier
EA-ROU-02606,train,router,速域R7路由器,稳定覆盖路由器,速域,R7,SN-RT-002606,B2025-606,false,false,,partial,,Level 1,compliant,东莞质量评估站,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02607,train,router,远程星AX1800路由器,稳定覆盖路由器,远程星,AX1800,SN-RT-002607,B2026-607,false,false,,full,,Level 2,compliant,平台复核,fail,false,false,,true,,高温或耐压测试未通过 存在安全隐患 应直接拦截,high,FAIL,battery_safety_concern
EA-ROU-02608,train,router,云网R7路由器,低延迟路由器,云网,R7,SN-RT-002608,B2025-608,false,false,,partial,,Level 2,compliant,上海质量检测院,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求,low,PASS,
EA-ROU-02609,train,router,TP-Link Deco X60 Mesh 路由器,AX3000 Wi-Fi 6 Mesh 路由器,TP-Link,Deco X60,SN-RT-002609,B2026-609,false,false,,partial,,Level 2,limited,苏州声学检测中心,conditional_pass,true,true,,true,,包 装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检 个别备注项需人工判断是否影响销售结论。 Model code in report does not match seller declaration.,medium,REVIEW,
EA-ROU-02610,train,router,迅联Mesh Pro路由器,Mesh组网路由器,迅联,Mesh Pro,SN-RT-002610,,false,false,,partial,,Level 1,compliant,北京电子产品检测所,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-ROU-02611,train,router,速域Home 6路由器,低延迟路由器,速域,Home 6,SN-RT-002611,B2026-611,false,false,,full,,Level 1,compliant,上海质量检测院,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求 证书、批次和能效资料完整  Observed thermal issue during repeated charging cycle.,low,PASS,
EA-ROU-02612,train,router,云网AX1800路由器,Mesh组网路由器,云网,AX1800,SN-RT-002612,B2025-612,false,false,,partial,,Level 2,limited,杭州电子检测站,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
EA-ROU-02613,train,router,ASUS RT-AX88U Wi-Fi 6 路由器,AX6000 双频电竞路由器，卖家补充资料稍后上传,ASUS,RT-AX88U,SN-RT-002613,B2026-613,false,false,,partial,,Level 1,compliant,成都电子检测中心,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求 连续运行24小时未发现掉线、死机或输出波动  Observed thermal issue during repeated charging cycle.,low,PASS,
EA-ROU-02614,train,router,Huawei AX3 Pro 路由器,双频 Wi-Fi 6 家用路由器,Huawei,AX3 Pro,SN-RT-002614,B2025-614,false,false,,partial,,Level 2,compliant,广州电子检验所,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02615,train,router,云网Mesh Pro路由器,稳定覆盖路由器,云网,Mesh Pro,SN-RT-002615,B2026-615,false,false,,full,,Level 2,compliant,苏州声学检测中心,fail,true,true,,true,,报告中标注型号为Home 6，与申报型号Mesh Pro不一致，存在套证或错报风险。,high,FAIL,report_model_mismatch
EA-ROU-02616,train,router,Ubiquiti UniFi Dream Router,一体化企业网络路由器,Ubiquiti,UniFi Dream Router,SN-RT-002616,,false,false,,partial,,Level 2,limited,成都电子检测中心,pass,true,true,,true,,连续运行测试通过 结构完好 未见异常发热和风险点,low,PASS,
EA-ROU-02617,train,router,迅联AX1800路由器,低延迟路由器,迅联,AX1800,SN-RT-002617,B2026-617,false,false,,full,,Level 2,compliant,杭州电子检测站,fail,true,true,,false,,关键功能测试失败，复测仍异常，不满足流通要求。,high,FAIL,
EA-ROU-02618,train,router,云网Home 6路由器,WiFi6双频路由器,云网,Home 6,SN-RT-002618,B2025-618,false,false,,partial,,Level 1,limited,上海质量检测院,pass,true,true,,true,,实验室记录显示设备在标准工况下工作稳定 未发现异常告警 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02619,train,router,远程星R7路由器,Mesh组网路由器,远程星,R7,SN-RT-002619,B2026-619,false,false,,full,,Level 1,compliant,深圳质检中心,pass,true,true,,true,,抽检结果为合格 性能 输出和绝缘测试均符合要求 证书、批次和能效资料完整。,low,PASS,
EA-ROU-02620,train,router,Ubiquiti UniFi Dream Router,一体化企业网络路由器,Ubiquiti,UniFi Dream Router,SN-RT-002620,B2025-620,false,false,,partial,,Level 3,limited,成都电子检测中心,conditional_pass,true,true,,true,,基础检测通过 但报告内容较简略 建议复核附件与证书映射关系,medium,REVIEW,
EA-ROU-02621,train,router,TP-Link Archer AX73 Wi-Fi 6 路由器,AX5400 双频 Wi-Fi 6 路由器,TP-Link,Archer AX73,SN-RT-002621,B2026-621,false,false,,full,,Level 2,limited,上海质量检测院,pass,true,true,,true,,检測报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 连续运行24小时未发现掉线、死机或输出波动。 Observed thermal issue during repeated charging cycle.,low,PASS,
EA-ROU-02622,train,router,Netgear Nighthawk RAX50 路由器,AX5400 Wi-Fi 6 家用路由器,Netgear,Nighthawk RAX50,SN-RT-002622,B2025-622,false,false,,full,,Level 1,limited,东莞质量评估站,pass,true,true,,true,,样机经检测符合标准 关键部件状态正常 可上市流通 包装、铭牌与申报信息一致。,low,PASS,
EA-ROU-02623,train,router,TP-Link Archer AX55 Wi-Fi 6 路由器,官方翻新AX3000 双频 Wi-Fi 6 路由器,TP-Link,Archer AX55,SN-RT-002623,B2026-623,false,true,,full,,Level 2,compliant,南京消费品检测院,conditional_pass,true,true,B,true,true,功能测试可用 外观存在轻微磨损 建议人工确认页面说明与成色描述,medium,REVIEW,
EA-ROU-02624,train,router,TP-Link Archer AX55 Wi-Fi 6 路由器,AX3000 双频 Wi-Fi 6 路由器,TP-Link,Archer AX55,SN-RT-002624,B2025-624,false,false,,partial,,Level 2,compliant,北京电子产品检测所,pass,true,true,,true,,检测报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售,low,PASS,
EA-ROU-02625,train,router,Linksys Hydra Pro 6 Wi-Fi 6 路由器,Mesh Ready 双频 Wi-Fi 6 路由器,Linksys,Hydra Pro 6,SN-RT-002625,B2026-625,false,false,,full,,Level 2,compliant,上海质量检测院,conditional_pass,true,true,,true,,包装封签存在重新整理痕迹 样机主要功能正常 建议人工抽检 封签或包装存在重新整理迹象。,medium,REVIEW,
EA-ROU-02626,train,router,云网AX3000路由器,WiFi6双频路由器,云网,AX3000,,B2025-626,false,false,,full,,Level 1,compliant,北京电子产品检测所,fail,true,true,,true,,关键功能测试失败 且复测结果仍异常 不满足流通要求,high,FAIL,missing_device_identifier
EA-ROU-02627,train,router,Google Nest Wifi Pro 路由器,Wi-Fi 6E Mesh 路由器,Google,Nest Wifi Pro,SN-RT-002627,B2026-627,false,false,,partial,,Level 1,compliant,东莞质量评估站,pass,true,true,,true,,检測报告显示整机功能正常 各项安全与稳定性测试合格 可正常销售 证书、批次和能效资料完整。,low,PASS,
