sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
CN-RECALL-20241017-112112,train,accessory,电动自行车 品牌 小鸟,小鸟车业有限公司召回部分小鸟牌电动自行车,,1.TDT607Z、2.TDT653Z、3.TDT689Z、4.TDT683Z、5.TDT652Z、 6.TDT631Z,,1.2022-08-18、2.2022-08-13、3.2022-08-14、 4.2022-09-03、5.2022-09-12、6.2022-08-17,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-15。 标题：小鸟车业有限公司召回部分小鸟牌电动自行车 生产者：小鸟车业有限公司 产品：电动自行车 品牌 小鸟 型号规格：1.TDT607Z、2.TDT653Z、3.TDT689Z、4.TDT683Z、5.TDT652Z、 6.TDT631Z 存在的缺陷：一、TDT607Z、TDT653Z 1、整车质量：整车质量超重； 2、控制系统（过流保护功能）：控制系统输入电流最大值与明示 值 不一致。 二、TDT689Z 1、控制系统（过流保护功能）：控制系统输入电流最大值24.5A， 与 明示值22±1A不一致； 2、充电器与蓄电池（蓄电池防篡改）：蓄电池与电池组侧壁的最 大间 隙为45mm，有晃动。 三、TDT683Z 1、整车质量：整车质量超重，达到56.9kg； 2、尺寸限值：轴距超长，达到1288mm； 3、控制系统（过流保护功能）：控制系统输入电流最大值24.3A， 与明 示值22±1A不一致。 四、TDT652Z、TDT631Z 1、整车质量：整车质量超重； 2、控制系统（过流保护功能）：控制系统输入电流最大值与明 示值不 一致。 可能导致的后果：1、整车质量过重，会导致车辆运动惯性增大，影响操控和制动 性能， 刹车距离增加，极易发生交通事故，带来安全隐患 ； 2、控制系统中过流保护值设置过高会导致车辆在超载或上坡时， 会因 电流过大引起元件起火； 3、蓄电池与电池组盒未合理匹配，或预留扩展车载蓄电池的接 口，则 存在被改装的风险，电池电压、容量增加，超过原车设计 数值，引起线 路发热过载，引发起火爆炸等严重安全隐患； 4、车辆超长、超宽，会挤占非机动车道的空间，易与其他非机 动车以 及行人发生擦碰。 召回措施：小鸟车业有限公司将将通过工厂门口及各销售门店发布召回信 息，敬 请 消费者立即停止使用召回范围内的产品，并联系经销 商进行免费维修 更 换，以消除安全隐患。消费者因本次召回所 产生的邮寄等相关费用均由 小鸟车业有限公司承担。 维修更换方式如下： 1、TDT607Z及TDT653Z更换全新的符合要求的后衣架、控制器， 拆除加装 的工具斗、后衣架塑件； 2、TDT689Z更换全新的符合要求的控制器、座桶； 3、TDT683Z更换全新的符合要求的后平叉、控制器，拆除加装 的电池盒； 4、TDT652Z及TDT631Z更换全新的符合要求的控制器、拆除加 装的电池盒。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241017_112112.html,high,FAIL,battery_safety_concern
CN-RECALL-20241017-112111,val,accessory,电动自行车 品牌 邦德富士达,邦德渤海电动科技（常州）有限公司召回部分邦德富士达牌电动自行车,,1、 TDT018Z 2、 TDT024Z 3、 TDT064Z,,1、2022-09-19/-- 2、2022-05-07/-- 3、2022-08-10/--,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-14。 标题：邦德渤海电动科技（常州）有限公司召回部分邦德富士达牌电动自行车 生产者：邦德渤海电动科技（常州）有限公司 产品：电动自行车 品牌 邦德富士达 型号规格：1、 TDT018Z 2、 TDT024Z 3、 TDT064Z 存在的缺陷：1、邦德富士达牌TDT018Z型号： （1）反射器：侧反射器光学要求未达到反射亮度值； （2）照明和鸣号装置：后灯亮度值低。 2、邦德富士达牌TDT024Z型号： （1）车速限值：最高车速值28.8km/h，超过标准限值； （2）整车质量：装配完整的电动自行车的整车质量60.6kg，超过标准限值； （3）车速提示音：车速达到15km/h 时无车速提示音； （4）电气装置（导线布线安装短路保护）：电池输出端熔断器规格为35A， 不符 合 说 明书规定的25A；导线夹紧装置无绝缘内衬； （5）反射器、照明和鸣号装置（照明）：前灯、后灯亮度值低。 3、邦德富士达牌TDT064Z型号： （1）整车质量：超重，超过标准限值； （2）尺寸限值：鞍座超长，超过标准限值； （3）电气装置（短路保护）：电池输出端的短路保护装置规格、参数与使 用说 明 书 不一致； （4）蓄充电器与蓄电池（蓄电池防篡改）：蓄电池与电池组盒不能合理匹 配。 可能导致的后果：1、整车质量超重，产品过重使得惯性过大，当电动自行车发生碰撞时，可能 造成 或 加重交通参与者的人身伤害。 2、尺寸限值超标，鞍座长度过长，为载人和装载货物提供了方便，可能导致 整车 超 载，增加发生交通事故的风险。 3、车辆照明亮度低，消费者夜晚骑行时，不易观察清楚路面情况，可能存在 意外 导 致人员受伤的风险。 4、电气装置（短路保护），电池输出端保护装置规格与明示不一致；当由于 导线 破 损或电负荷过大等原因导致电气线路产生异常电流时，局部导线积聚 大量热量， 可能 引起产品起火甚至导致火灾。导线夹紧装置无绝缘内衬，容 易造成短路故障。 5、充电器与蓄电池（蓄电池防篡改）；蓄电池与电池组盒未合理匹配；或电 池和 电 池组合匹配不合理。为违规增设电池或改装电路提供了可能，会造成 车辆超重 或 超 速，导致起火以及发生交通事故的风险。 6、电动自行车最高车速过快，可能因车速过快引起前制动力增加，从而导致 制动 失 效、侧滑和前翻的危险，同时当骑行者骑行速度过快，出现突发状况 时，骑行 者 可 能因来不及反应导致失去平衡或发生碰撞，造成骑行者或其他 交通参与者的 人身 伤害。 7、如无车速提示音，骑行时电动自行车超过一定速度没有提示音，不能引起 骑行 者 注意而控制车速，当车速过快时 骑行者可能因来不及反应导致发生 碰撞情 况，造 成骑行者或者其他交通参与者的人身伤害。 8、反射器光学要求未达到反射亮度值，消费者在光照不足的情况下骑行，不 能被 其 他机动车辆有效辨别，可能导致交通事故。 召回措施：邦德渤海电动科技（常州）有限公司将在公司厂门口和各经销商门店发布召 回信 息， 敬请消费者立即停止使用召回范围内的产品，并联系生产者、经销 商进行免 费维修， 以消除安全隐患。消费者因本次召回所产生的邮寄等相关 费用均由邦德 渤海电动科 技（常州）有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241017_112111.html,high,FAIL,battery_safety_concern
CN-RECALL-20241017-112110,val,accessory,电动自行车 品牌 绿能,江苏绿能电动车科技公司召回部分绿能牌电动自行车,,TDT061Z【尚宝升级旗舰版F-2】,,2022-05-25/--,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-10-14。 标题：江苏绿能电动车科技公司召回部分绿能牌电动自行车 生产者：江苏绿能电动车科技有限公司 产品：电动自行车 品牌 绿能 型号规格：TDT061Z【尚宝升级旗舰版F-2】 存在的缺陷：1、整车质量大于55kg，车辆超重 ； 2.照明灯亮度过低。 可能导致的后果：1、整车质量大于55kg，车辆超重，使得惯性过大，影响操控和制动 性能，刹车 距离增 加，可能导致发生交通事故，造成或加重交通参 与者的人身伤害； 2、照明灯亮度过低，消费者夜晚骑行时，不易观察清楚路面情况， 可能导致人 员意外 受伤。 召回措施：江苏绿能电动车科技有限公司将在公司网站首页、经销商门店等发布 召回信息， 敬请 消费者立即停止使用召回范围内的产品，并联系生产 者、经销商等进行免 费维修，以 消除安全隐患。消费者因本次召回所 产生的相关费用均由江苏绿能 电动车科技有限公 司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241017_112110.html,high,FAIL,
CN-RECALL-20241017-112108,test,accessory,电动自行车 品牌 捷羚,无锡市苏羚动力科技有限公司召回部分捷羚牌TDT605Z型电动自行车,,TDT605Z,,1）捷羚：2023年5月18日 2）捷羚：2023年7月15日,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-14。 标题：无锡市苏羚动力科技有限公司召回部分捷羚牌TDT605Z型电动自行车 生产者：无锡市苏羚动力科技有限公司 产品：电动自行车 品牌 捷羚 型号规格：TDT605Z 存在的缺陷：一、捷羚牌 T DT605Z，生产日期为2023年5月18日 1） 尺寸限值mm：鞍座长度超长为550mm。 二、捷羚牌TDT605Z，生产日期为2023年7月15日 1) 整车质量， 整车质量过重达68.5kg； 2）充电器与蓄电池（蓄电池防篡改）：有外设蓄电池托架； 3）反射器：后反射器、脚蹬反射器不符合光学要求； 4）照明：后尾灯不符合亮度值要求。 可能导致的后果：1） 鞍座尺寸过长，便于载人载货等超载行为，也存在一定安全隐 患； 2）整车质量过重会导致车辆运动惯性增大，影响操控和制动性能， 刹 车距离增加，极易发生交通事故，带来安全隐患； 3） 外设蓄电池托架，为电动自行车违规改装留存空间，可能导致 改 装 后的车辆超重或超速，存安全隐患； 4） 反射器光学要求不符合标准要求，夜间在道路灯光较暗的路面 上 骑 行，受到汽车等其他交通工具灯光照射时，反射器无法起到有 效 警示 作 用，从而影响骑行者人身安全； 5）后尾照明亮度不符合，会导致夜晚无法提醒后方车辆或行人， 易 造 成追尾事故，存在安全隐患。 召回措施：无锡苏羚动力科技有限公司将通过厂门口及各经销商门店 发布召 回 公 告，敬请消费者立即停止使用召回范围内的产品，并联系各 经销 商进 行维修，以消除安全隐患。消费者因本次召回所产生的 邮寄等 相关费 用均由无锡苏羚动力科技有限公司承担。 维修方式如下： 1）捷羚牌TDT605Z，生产日期为2023年5月18日：更换全新的符合 要 求的鞍座。 2）捷羚牌TDT605Z，生产日期为2023年7月15日：拆除蓄电池外设 托 架以及加装的铁电池盒、隔脚，并称重达到符合要求的整车质 量值、 更换全新的符合要求的后反射器、脚蹬反射器及后尾灯。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241017_112108.html,high,FAIL,battery_safety_concern
CN-RECALL-20241012-112097,train,accessory,电动自行车 品牌 国威,江苏国威摩托车有限公司召回国威牌电动自行车,,TDT019Z,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-11。 标题：江苏国威摩托车有限公司召回国威牌电动自行车 生产者：江苏国威摩托车有限公司 产品：电动自行车 品牌 国威 型号规格：TDT019Z 存在的缺陷：1、短路保护：充电线路无装有熔断器或断路器保护装置； 2、反射器：后反射器、脚蹬反射器光学要求不符合。 3、照明：前灯亮度值不符合标准要求，无安装后灯。 可能导致的后果：1、充电线路无装有熔断器或断路器保护装置，在充电过程中发 生短路等故 障时，如果短路保护装置缺失或失效，会导致整车 在充电过程中无法切断 回路中过大电流，从而损坏电路，甚至 引发整车电路的起火、自燃等情况； 2、反射器光学要求不符合标准要求，夜间在道路灯光较暗的路 面上骑行， 受到汽车等其他交通工具灯光照射时，反射器无法 起到有效警示作用，从 而影响骑行者人身安全； 3、前灯照明亮度值不足，夜晚驾驶时驾驶人员看不清前方道路 和物体，易 造成交通事故；没有安装后灯，夜晚无法提醒后方 车辆或行人，易造成追 尾事故，存在安全隐患。 召回措施：江苏国威摩托车有限 公司将通过厂门口及各销售门店发布召回信 息，敬请 消费者立即停止使用召回范围内的产品，并联系江苏国 威摩托车有限公司 及各经销商进行免费加装全新的符合要求的充 电线路熔断器、后灯以及更 换前灯、后反射器、脚蹬反射器，以 消除安全隐患。消费者因本次召 回所 产生的邮寄等相关费用均由 江苏国威摩托车有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241012_112097.html,high,FAIL,battery_safety_concern
CN-RECALL-20241011-112089,train,accessory,电动自行车,惠州市星奇仕运动用品有限公司召回部分星奇仕牌和竞腾牌电动自行车,TDT00 3 Z ： 星奇仕 TDT008Z ： 竞腾,TD0003Z 、 TDT008Z,,TD0003Z ： 20200813 TDT008Z ： 20200830,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-09。 标题：惠州市星奇仕运动用品有限公司召回部分星奇仕牌和竞腾牌电动自行车 生产者：惠州市星奇仕运动用品有限公司 产品：电动自行车 品牌：TDT00 3 Z ： 星奇仕 TDT008Z ： 竞腾 型号规格：TD0003Z 、 TDT008Z 涉及数量：TD0003Z ： 30 台 TDT008Z ： 65 台 存在的缺陷：TD O 003Z ： 1. 车速提示音声压级低 ； 2. 淋水涉水后，绝缘电阻偏低 。 TDT008Z ： 车辆未要求安装正确的短路保护装置 。 可能导致的后果：TD O 003Z ： 1. 易导致无法有效提醒骑行者，车速过快可能会导致交通 事故； 2. 可能会导致电动自行车外壳漏电。 TDT008Z ： 可能引起起火甚至爆炸的危险。 召回措施：通知销售商立即停止销售缺陷产品， 并在公司发布召回公告 ， 告知 消 费者 具体召回事宜，为购买到缺陷产品的消费者免费修理处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241011_112089.html,high,FAIL,battery_safety_concern
CN-RECALL-20241010-112084,train,accessory,星乐比玩具套装,汕头市星乐比玩具实业有限公司召回部分小伶同学牌星乐比玩具套装,小伶同学,XLB707,,一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-08。 标题：汕头市星乐比玩具实业有限公司召回部分小伶同学牌星乐比玩具套装 生产者：汕头市星乐比玩具实业有限公司 产品：星乐比玩具套装 品牌：小伶同学 型号规格：XLB707 涉及数量：27 盒 存在的缺陷：产品电池存在发热和温升过高的情况。 可能导致的后果：可能会导致烫伤儿童皮肤，严重的可能发生冒烟、起火等危险。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 我司以经通知线下销售商的实体店铺和进行召回，同时我司将在我 司 官方网站 发布召回公告 ， 告知消费者具体召回事宜，为购买到缺陷 产品 的消费者免费 提供 更换或退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241010_112084.html,high,FAIL,battery_safety_concern
CN-RECALL-20241010-112082,train,accessory,益智玩具超人系列,汕头市澄海区奥能玩具厂召回部分励嘉牌益智玩具超人系列,励嘉,181G-105,,20220423001,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-08。 标题：汕头市澄海区奥能玩具厂召回部分励嘉牌益智玩具超人系列 生产者：汕头市澄海区奥能玩具厂 产品：益智玩具超人系列 品牌：励嘉 型号规格：181G-105 涉及数量：72 套 存在的缺陷：电玩具电气安全的标识和使用说明标注错误，彩盒电池使用信息与 产 品不 一致。 可能导致的后果：无法有效提醒监护人和使用者合理地使用玩具，存在因使用不当造 成 伤害 事故的安全隐患 。 召回措施：由于销售商并无库存产品，通知销售商通过电话告知消费者具体召 回 事 宜，同时在公众号发布召回通知，为购买到缺陷产品的消费者 免费 更换 标识的处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241010_112082.html,high,FAIL,battery_safety_concern
CN-RECALL-20241010-112081,train,accessory,益智电动玩具,汕头市澄海区叙雄玩具厂召回部分益智电动玩具,\,1009,,2208110,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-08。 标题：汕头市澄海区叙雄玩具厂召回部分益智电动玩具 生产者：汕头市澄海区 叙雄 玩具厂 产品：益智电动玩具 品牌：\ 型号规格：1009 涉及数量：1 44 盒 存在的缺陷：1. 用于包装或玩具中的塑料袋或塑料薄膜的厚度过薄，无界限清晰 的 孔 或 未进行打孔 。 2. 电玩具的标识和说明缺少内容或出现错误表述，标识和说明的不 完 整， 甚至是错误的 。 3. 电池表面温升 过高。 可能导致的后果：1. 存在堵塞口鼻腔外部呼吸道而导致的窒息危险 。 2. 可能会误导消费者，可能令消费者使用不当造成伤害事故。 3. 可能烫伤儿童皮肤，严重的可能 发生 冒烟，起火等 危险 。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 在公司及销售商 实体店铺 发布召回公告，告知消费者具体召回事 宜， 为购买到缺陷产品的消费者免费退货或换货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241010_112081.html,high,FAIL,battery_safety_concern
CN-RECALL-20241010-112080,train,accessory,遥控玩具,汕头市鑫之晨玩具实业有限公司召回部分CXZ牌遥控玩具,CXZ,390-3,,,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-10-08。 标题：汕头市鑫之晨玩具实业有限公司召回部分CXZ牌遥控玩具 生产者：汕头市鑫之晨玩具实业有限公司 产品：遥控玩具 品牌：CXZ 型号规格：390-3 涉及数量：100 盒 存在的缺陷：缺少可更换电池的安全使用注意事项或警示说明、使用说明书 。 可能导致的后果：无法给消费者提供正确的指引，会令消费者使用不当造成伤害事故 。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 在澄海玩具协会网站上及在 实体店铺 发布召回公告 ， 告知消费者具 体 召回事宜，为购买到缺陷产品的消费者提供 免费 补充电池玩具使用 说明 等服务。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202410/t20241010_112080.html,high,FAIL,battery_safety_concern
CN-RECALL-20240930-112056,train,accessory,电动自行车 品牌 1) 靓杰；2)美可达,无锡美可达车业有限公司召回靓杰、美可达牌电动自行车,,TDT1018Z,,1 ）靓杰：2021年05月04日-2021年11月30日 2 ）美可达：2022年08月30日,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,"中国缺陷产品召回公告 2024-09-30。 标题：无锡美可达车业有限公司召回靓杰、美可达牌电动自行车 生产者：无锡美可达车业有限公司 产品：电动自行车 品牌 1) 靓杰；2)美可达 型号规格：TDT1018Z 存在的缺陷：一、美可达牌 1 ）车速限值，电动自行车最高车速为26.1km/h； 2) 整车质量, 美可达牌整车质量过重达58.8kg； 3 ）尺寸限值，前、后轮中心距1355mm； 4 ）控制系统(过流保护功能)，电气控制系统过流保护限流值为30.4A， 合 格证 明示过流保护限值23±1（A）； 二、靓杰牌 1) 整车质量, 靓杰牌整车质量过重达58kg； 2 ）结构（防碰擦），曲柄和车身条碰擦，存在干涉； 3 ）电气装置，车辆电流熔断器规格参数与使用说明书不一致； 4 ）充电器与蓄电池，蓄电池与电池组盒侧壁间隙>30mm。 可能导致的后果：1 ）车速过快会影响车辆的操控稳定性和骑行者判断反应时间，容易导致 制动 失效、侧滑和前翻的危险，容易引发交通事故，给自身和行人造成 伤害。 2 ）整车质量过重会导致车辆运动惯性增大，影响操控和制动性能，刹车 距离 增加，易发生交通事故，带来安全隐患。 3 ）车辆超长、超宽，会挤占非机动车道的空间，易与其他非机动车以及 行人 发生擦碰。鞍座尺寸过长，便于载人载货等超载行为，也存在一定 安全隐患。 4 ）控制系统制动断电功能要求采取机械制动的同时中断动力电源输出。 电气 系统制动回路输出控制失效，会影响整车制动性能和电机输出过载 保护能力， 影响用户驾驶安全。 5 ） 车辆上存在尖锐部件将对骑行者产生安全隐患；防碰擦项目不符合要 求会 影响车辆骑行安全。 6 ）车辆实际熔断器规格与说明书不一致，会造成需要新更换的熔断器规 格不 匹配，起不到应有的保护作用。 7 ） 如果蓄电池与电池组盒未合理匹配，或预留扩展车载蓄电池的接口， 则存 在被改装的风险，电池电压、容量增加，超过原车设计数值，引 起线路发热 过载，引发起火爆炸等严重安全隐患。 召回措施：无锡美可达车业有限公司将通过厂门口及各经销商门店（1、佛山市禅城 区源 鑫汇自行车经营部销售门店；2、北京锋程空有限责任公司销售门 店）发布召 回公告，敬请消费者立即停止使用召回范围内的产品，并联 系各经销商进行 维修或者退货退款，以消除安全隐患。消费者因本次 召回所产生的邮寄 等 相关费用均由无锡美可达车业有限公司承担。 维修方式如下： 1、 靓杰牌：更换脚蹬及曲柄、短路保护装置及说明书、电池组盒（座 桶）以 及维修恢复原始配置（对电池进行检查并恢复出厂设置）； 2、 美可达牌：更换控制器 、脚蹬及曲柄、短路保护装置及说明书、 电池组 盒（座桶）以及维修恢复原始配置（对电池进行检查并恢复出 厂设置）。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240930_112056.html",high,FAIL,battery_safety_concern
CN-RECALL-20240929-112045,val,accessory,电热水壶,广东红乐电器有限公司召回部分夏新牌电热水壶,夏新,HL1525A-04C,,20240305001-20240306002,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-09-27。 标题：广东红乐电器有限公司召回部分夏新牌电热水壶 生产者：广东红乐电器有限公司 产品：电热水壶 品牌：夏新 型号规格：HL1525A-04C 涉及数量：1000 台 存在的缺陷：产品 机械强度 、电源连接和外部软线、 电气间隙、爬电距离和固体绝缘 等项 目不符合 GB 4706.1-2005 、 GB 4706.19-2008 标准。 可能导致的后果：可能引起触电和起火危险 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回 公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者 免费维 修、 更换或退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240929_112045.html,high,FAIL,battery_safety_concern
CN-RECALL-20240923-112011,val,accessory,积木遥控系列,汕头市轩诺动漫科技有限公司召回部分雷尔牌遥控积木玩具,雷尔,50003,,20220530,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-09-19。 标题：汕头市轩诺动漫科技有限公司召回部分雷尔牌遥控积木玩具 生产者：汕头市轩诺动漫科技有限公司 产品：积木遥控系列 品牌：雷尔 型号规格：50003 涉及数量：120 盒 存在的缺陷：电气安全的标识和使用说明标注不完整或标注错误。 可能导致的后果：无法有效提醒监护人和使用者合理地使用玩具，存在因使用不当造成 伤 害 事 故的潜在风险。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 在公司 实体店铺 发布召回公告，告知消费者具体召回事宜，为购买 到 缺 陷产品的消费者免费退货或换货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240923_112011.html,high,FAIL,
CN-RECALL-20240923-112010,test,accessory,积木遥控系列,汕头市轩诺动漫科技有限公司召回部分雷尔牌遥控积木玩具,雷尔,50002,,20220620,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-09-19。 标题：汕头市轩诺动漫科技有限公司召回部分雷尔牌遥控积木玩具 生产者：汕头市轩诺动漫科技有限公司 产品：积木遥控系列 品牌：雷尔 型号规格：50002 涉及数量：96 盒 存在的缺陷：电气安全的标识和使用说明标注不完整或标注错误 。 可能导致的后果：无法有效提醒监护人和使用者合理地使用玩具，存在因使用不当造成伤 害事故的潜在风险。 召回措施：1. 通知销售商立即停止销售缺陷产品，对库存产品退回； 2. 在公司 实体店铺 发布召回公告，告知消费者具体召回事宜，为购买到 缺陷产品的消费者免费退货或换货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240923_112010.html,high,FAIL,
CN-RECALL-20240911-111970,train,power_bank,移动 电源,东莞市快乐易电电子科技有限公司召回部分快乐易电牌移动电源,快乐易电,KL6D3000W （ 万用插座输出款 ） KL215 （ 万用插座输出款 ）,,,false,false,50,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-09-09。 标题：东莞市快乐易电电子科技有限公司召回部分快乐易电牌移动电源 生产者：东莞市快乐易电电子科技有限公司 产品：移动 电源 品牌：快乐易电 型号规格：KL6D3000W （ 万用插座输出款 ） KL215 （ 万用插座输出款 ） 涉及数量：KL6D3000W （ 万用插座输出款 ） 2 台 KL215 （ 万用插座输出款 ） 20 台 存在的缺陷：使用者可触碰到产品万能插座的带电金属部件。 可能导致的后果：可能会造成触电的风险。 召回措施：立即停止销售缺陷产品，并在 电商平台 发布召回公告 ， 告知消费者具体 召回事宜，为购买到缺陷产品的消费者免费 更换输出插座 。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240911_111970.html,high,FAIL,missing_ccc_information|battery_safety_concern
CN-RECALL-20240911-111969,train,power_bank,户外移动电源,中山市达尔技电器有限公司召回部分曼思洛牌户外移动电源,曼思洛,DEJ-08,,202209/1批次,false,false,50,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-09-09。 标题：中山市达尔技电器有限公司召回部分曼思洛牌户外移动电源 生产者：中山市达尔技电器有限公司 产品：户外移动电源 品牌：曼思洛 型号规格：DEJ-08 涉及数量：16台 存在的缺陷：使用者可通过产品输出插孔触碰到危险带电部件。 可能导致的后果：可能导致触电风险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店 铺发布召回公告，告知消费者具体召回事宜，为购买到缺陷产 品的消费者免费维修或退换处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240911_111969.html,high,FAIL,missing_ccc_information|battery_safety_concern
CN-RECALL-20240904-111937,train,accessory,电动钓鱼盘,汕头市恒凯玩具实业有限公司召回部分恒凯牌电动钓鱼盘,恒凯,NO.101/36 盒 / 箱,,202108,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2024-09-02。 标题：汕头市恒凯玩具实业有限公司召回部分恒凯牌电动钓鱼盘 生产者：汕头市恒凯玩具实业有限公司 产品：电动钓鱼盘 品牌：恒凯 型号规格：NO.101/36 盒 / 箱 涉及数量：数量 ：72 盒 电动玩具 / 电动钓鱼盘 产品型号： NO.101 存在的缺陷：产品钓鱼杆的磁铁磁通量超 50kg 2 mm 2 ，磁体和磁性部件项目存在缺陷， 可能导致儿童误吞食后产生肠梗阻的危险。 可能导致的后果：可能导致儿童误吞食后产生肠梗阻的危险。 召回措施：退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240904_111937.html,high,FAIL,
CN-RECALL-20240904-111929,train,accessory,电煮锅,佛山市顺德区凯斯美电器有限公司召回部分迅宝牌电煮锅,迅宝,KSM-E 1.8 L 220V ~ 50Hz 450 W,,1 批 次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2024-09-03。 标题：佛山市顺德区凯斯美电器有限公司召回部分迅宝牌电煮锅 生产者：佛山市顺德区凯斯美电器有限公司 产品：电煮锅 品牌：迅宝 型号规格：KSM-E 1.8 L 220V ~ 50Hz 450 W 涉及数量：40 台 存在的缺陷：由于产品 对带电部件的防护、非正常工作 （ 不包括第 19.11.4 条试 验 ） 、 电 源连接和外部软线 项目不符合 GB 4706.1-2005 、 GB 4706.19-2008 标准要 求。 可能导致的后果：可能引起 触电和起火 的危险，存在安全隐患 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺 发布 召 回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的 消费更换 或退 货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202409/t20240904_111929.html,high,FAIL,battery_safety_concern
