sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
CPSC-3319,train,laptop,Suunto D9 and D6 Model Wristop Dive Computers,Suunto Dive Computers Recalled Due to Decompression Hazard,Suunto Oy,Wristop,,06216,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06216 published 2006-07-19. Title: Suunto Dive Computers Recalled Due to Decompression Hazard Product: Suunto D9 and D6 Model Wristop Dive Computers Hazard: These dive computers could incorrectly track dive time, which could cause incorrect calculation of decompression requirements. This could lead to decompression sickness. Incidents/Injuries: None reported Remedy: Consumers should only use these dive computers with backup instrumentation. Consumers should bring the recalled units to the nearest authorized Suunto dealer for a software update to correct the problem. A free battery replacement and pressure testing will be provided as part of the free software update service. All updated products will be marked with an indelible white dot on the back of the unit, or with an engraved ""U"" near the serial number. Source: https://www.cpsc.gov/Recalls/2006/Suunto-Dive-Computers-Recalled-Due-to-Decompression-Hazard",high,FAIL,battery_safety_concern
CPSC-3301,train,laptop,Versa Pro 2A Digital Dive Computer,Oceanic Recalls Digital Dive Computer Due to Decompression Hazard,Oceanic,,,06194,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 06194 published 2006-06-22. Title: Oceanic Recalls Digital Dive Computer Due to Decompression Hazard Product: Versa Pro 2A Digital Dive Computer Hazard: When using the dive computer set for ""User Selected Digital Gauge Mode,"" the ""Elapsed Dive Time"" displayed can exceed the actual elapsed time under water. This can cause divers to ascend before fulfilling a decompression obligation, resulting in decompression sickness. Incidents/Injuries: Oceanic has received one report of the dive computers malfunctioning. No injuries have been reported. Remedy: Consumers should discard this recalled product. The remedy is no longer available. Source: https://www.cpsc.gov/Recalls/2006/Oceanic-Recalls-Digital-Dive-Computer-Due-to-Decompression-Hazard",high,FAIL,
CPSC-3284,train,charger,HP Photosmart R707 Digital Cameras,"Hewlett-Packard Company Recalls Digital Cameras Due to Fire Hazard, Offers Download Fix",Hewlett-Packard Company,R707,,06176,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06176 published 2006-06-06. Title: Hewlett-Packard Company Recalls Digital Cameras Due to Fire Hazard, Offers Download Fix Product: HP Photosmart R707 Digital Cameras Hazard: The digital camera can cause certain non-rechargeable batteries, such as the Duracell CP-1, to overheat when the camera is connected to an AC adapter or docking station, posing a fire hazard. Incidents/Injuries: HP has received one report of a camera catching fire, damaging the camera and its docking station, and causing minor smoke damage to the room. No injuries have been reported. Remedy: Consumers should stop using the recalled cameras and contact HP as they have developed a firmware update that prevents the camera from applying a charge to a non-rechargeable battery. Consumers can download this update at www.hp.com or contact HP directly. Do not use single-use, non-rechargeable batteries until the firmware has been updated. Consumers are encouraged to update the firmware even if they do not use or intend to use a non-rechargeable battery. Source: https://www.cpsc.gov/Recalls/2006/Hewlett-Packard-Company-Recalls-Digital-Cameras-Due-to-Fire-Hazard-Offers-Download-Fix",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3263,train,accessory,Cordless Push Button Toy Telephones,Toy Phones Recalled for Choking Hazard,Marvel Education Co.,,,06152,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,false,,false,,"CPSC recall 06152 published 2006-05-02. Title: Toy Phones Recalled for Choking Hazard Product: Cordless Push Button Toy Telephones Hazard: The push buttons on the toy phone can detach, posing a choking hazard to young children. Incidents/Injuries: None. Remedy: Consumers should stop using the recalled toy phone immediately and contact the firm for a free replacement toy phone. The replacement toy phone has red push button numbers and red graphics printed on it. Source: https://www.cpsc.gov/Recalls/2006/Toy-Phones-Recalled-for-Choking-Hazard",high,FAIL,
CPSC-3256,train,charger,HP Pavilion and Compaq Notebook Computer Batteries,HP Recalls Notebook Computer Batteries Due to Fire Hazard,Hewlett-Packard Company,Series,,06145,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06145 published 2006-04-20. Title: HP Recalls Notebook Computer Batteries Due to Fire Hazard Product: HP Pavilion and Compaq Notebook Computer Batteries Hazard: An internal failure can cause the battery to overheat and melt or char the plastic case, posing a burn and fire hazard. Incidents/Injuries: HP has received 20 reports of batteries overheating, including two in the United States. One minor burn injury has been reported. Eleven cases of minor property damage were reported, including one in the United States. Remedy: Consumers should stop using the ""L3"" coded batteries immediately and contact HP to determine if the specific battery is one of the ones being recalled, and if it is, receive a free replacement battery. After removing the recalled battery from their notebook computer, consumers should plug in the AC adapter to power the notebook until a replacement battery arrives. Source: https://www.cpsc.gov/Recalls/2006/HP-Recalls-Notebook-Computer-Batteries-Due-to-Fire-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3247,val,laptop,Computer Desk and Chair Set,Computer Desk Set Sold at Office Depot Recalled Due to Risk of Falls,New Focus Marketing Corp.,NF913232,,06135,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 06135 published 2006-04-06. Title: Computer Desk Set Sold at Office Depot Recalled Due to Risk of Falls Product: Computer Desk and Chair Set Hazard: The seat on the chair can break and fall through during use, causing an individual to fall and suffer injuries. Incidents/Injuries: New Focus Marketing has received reports of two injuries involving chairs breaking. Injuries include a consumer who received bruises to the arm and shoulder, and another consumer who suffered a minor back injury. Remedy: Consumers should stop using the chair immediately and contact Office Depot to receive a gift card for the full price of the desk set, upon receipt of the chair. Source: https://www.cpsc.gov/Recalls/2006/Computer-Desk-Set-Sold-at-Office-Depot-Recalled-Due-to-Risk-of-Falls",high,FAIL,
CPSC-3234,val,power_bank,Pelican Power Brick Battery Charger,Pelican Power Brick Battery Charger Recalled for Fire and Burn Hazards,Electro Source LLC,PL-6018,,06120,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06120 published 2006-03-28. Title: Pelican Power Brick Battery Charger Recalled for Fire and Burn Hazards Product: Pelican Power Brick Battery Charger Hazard: The battery charger's circuit board can overheat and cause its plastic cover to melt, which poses a fire and burn hazard to consumers. Incidents/Injuries: Electro Source LLC has received 143 reports of the recalled battery charger overheating, includin one report of fire damage. No injuries have been reported. Remedy: Consumers should stop using the battery charger immediately and contact Electro Source LLC to receive a choice of several replacement products. Source: https://www.cpsc.gov/Recalls/2006/Pelican-Power-Brick-Battery-Charger-Recalled-for-Fire-and-Burn-Hazards",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3227,test,camera,Various Olympus-Brand 35mm Film Cameras,"Olympus Recalls Film Cameras for Overheating, Poses Burn Hazard",Olympus America Inc.,Brand 35mm,,06112,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06112 published 2006-03-14. Title: Olympus Recalls Film Cameras for Overheating, Poses Burn Hazard Product: Various Olympus-Brand 35mm Film Cameras Hazard: A defect with the flash circuit in these cameras can cause it to smoke and overheat when the camera is turned on. This poses a possible burn hazard to consumers. Incidents/Injuries: Olympus America Inc. has received 21 reports of camera or flash circuitry overheating in the U.S. with no reports of injuries. Remedy: Consumers should stop using these cameras and contact Olympus for information on receiving the free repair for this defect. Source: https://www.cpsc.gov/Recalls/2006/Olympus-Recalls-Film-Cameras-for-Overheating-Poses-Burn-Hazard",high,FAIL,battery_safety_concern
CPSC-3215,train,mobile_phone,iPlay My First Mobile Phones,Toy Mobile Phones Recalled for Choking Hazard,International Playthings Inc.,,,06099,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06099 published 2006-02-28. Title: Toy Mobile Phones Recalled for Choking Hazard Product: iPlay My First Mobile Phones Hazard: The toy phone's yellow antenna can detach, posing a choking hazard to young children. No injuries have been reported. Incidents/Injuries: CPSC and the firm have received one report of the antenna breaking off. No injuries have been reported. Remedy: Consumers should contact the firm to receive information on returning the product to receive a free replacement item of similar value. Source: https://www.cpsc.gov/Recalls/2006/Toy-Mobile-Phones-Recalled-for-Choking-Hazard",high,FAIL,missing_device_identifier|battery_safety_concern
CPSC-3209,train,power_bank,Lithium-Ion batteries in SoundStation2W wireless conference phone,Polycom Inc. Recalls Conference Phone Batteries for Fire Hazard,Polycom Inc.,Code 1520-07803-001,,06092,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06092 published 2006-02-17. Title: Polycom Inc. Recalls Conference Phone Batteries for Fire Hazard Product: Lithium-Ion batteries in SoundStation2W wireless conference phone Hazard: These batteries can overheat, which could pose a fire or burn hazard. Incidents/Injuries: Polycom has received two reports of batteries overheating and causing minor damage to the tables on which the units sat. No injuries have been reported. Remedy: Customers should remove the battery pack from their SoundStation2W unit immediately. Once the batteries are removed, customers can still use their conference phone by keeping the charger plugged into the unit. Customers should not attempt to use other batteries in the unit. Consumers should contact Polycom Inc. for information on receiving a free replacement battery. Source: https://www.cpsc.gov/Recalls/2006/Polycom-Inc-Recalls-Conference-Phone-Batteries-for-Fire-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3193,train,router,Porter-Cable 890 Series Routers,"CPSC, Porter-Cable Announce Recall to Repair Routers",Porter-Cable,Porter-Cable,,06072,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 06072 published 2006-01-24. Title: CPSC, Porter-Cable Announce Recall to Repair Routers Product: Porter-Cable 890 Series Routers Hazard: The motor coil insulation can be worn away by vibration from the motor, which could pose a shock hazard. Incidents/Injuries: No incidents or injuries have been reported. Remedy: Consumers should stop using the recalled routers immediately and contact Porter-Cable for a free inspection, and repair, if necessary. Source: https://www.cpsc.gov/Recalls/2006/CPSC-Porter-Cable-Announce-Recall-to-Repair-Routers",high,FAIL,
CPSC-3178,train,charger,Dell Notebook Computer Batteries,"CPSC, Dell Announce Recall of Notebook Computer Batteries",Dell Inc.,D410,,06056,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06056 published 2005-12-16. Title: CPSC, Dell Announce Recall of Notebook Computer Batteries Product: Dell Notebook Computer Batteries Hazard: These batteries can overheat, which could pose a fire risk. Incidents/Injuries: Dell has received three reports of batteries overheating. The incidents involved damage to a tabletop, a desktop, and minor damage to personal effects. No injuries have been reported. Remedy: Customers should contact Dell to determine if their notebook computer battery is part of this recall. If it is, consumers should immediately stop using the battery as a power source for their notebook computer. Dell will provide a free replacement battery. Source: https://www.cpsc.gov/Recalls/2006/CPSC-Dell-Announce-Recall-of-Notebook-Computer-Batteries",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3141,train,power_bank,HP and Compaq Notebook Computer Battery Packs,"CPSC, Hewlett-Packard Company Announce Recall of Notebook Computer Batteries",Hewlett-Packard Company,March 2004,,06007,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 06007 published 2005-10-14. Title: CPSC, Hewlett-Packard Company Announce Recall of Notebook Computer Batteries Product: HP and Compaq Notebook Computer Battery Packs Hazard: An internal short can cause the battery cells to overheat and melt or char the plastic case, posing a burn and fire hazard. Incidents/Injuries: HP has received 16 reports of batteries overheating, including four in the U.S. No injuries have been reported. Four cases of minor property damage were reported, including one in the U.S. Remedy: Consumers should stop using the recalled batteries immediately and contact HP to arrange for a free replacement battery, by visiting the Battery Replacement program Web site or by calling HP. After removing the recalled battery for their notebook computer, consumers should plug in the AC adapter to power the notebook until a replacement battery arrives. Source: https://www.cpsc.gov/Recalls/2006/CPSC-Hewlett-Packard-Company-Announce-Recall-of-Notebook-Computer-Batteries",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2959,train,charger,Hi-Capacity® rechargeable notebook computer batteries,"CPSC, Battery-Biz Announce Recall of Notebook Computer Batteries",Battery-Biz® Inc.,B-5301,,05204,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05204 published 2005-06-22. Title: CPSC, Battery-Biz Announce Recall of Notebook Computer Batteries Product: Hi-Capacity® rechargeable notebook computer batteries Hazard: An internal short can cause the battery cells to overheat, posing a fire hazard to consumers. Incidents/Injuries: Battery-Biz® has received six reports of batteries overheating and melting. Remedy: Consumers should stop using the recalled batteries immediately and contact Battery-Biz® to arrange for a replacement battery, free of charge. After removing the recalled battery for their notebook computer, consumers can continue to use it with the AC power adapter until a replacement battery arrives. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Battery-Biz-Announce-Recall-of-Notebook-Computer-Batteries",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2948,train,charger,PowMax™ battery chargers sold with certain Razor™ battery-powered scooters and ride-on vehicles,"CPSC, Razor USA Announce Recall of PowMax Battery Chargers Sold with Razor Electric Scooters, Motorcycles and Go Karts",Leadman Electronic Co.,E300,,05194,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05194 published 2005-06-14. Title: CPSC, Razor USA Announce Recall of PowMax Battery Chargers Sold with Razor Electric Scooters, Motorcycles and Go Karts Product: PowMax™ battery chargers sold with certain Razor™ battery-powered scooters and ride-on vehicles Hazard: The battery charger can overheat and cause minor burns when touched. Also, nearby items can become damaged by the hot chargers. Incidents/Injuries: Razor USA has received 144 reports of battery chargers overheating. There have been no reports of injuries and six reports of minor property damage, such as a melted spot on a linoleum floor. Remedy: Consumers should stop using the battery charger and contact Razor for a free replacement. Razor model E300, E300S, E200, and E200S scooters will be repaired as part of another recall announced today. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Razor-USA-Announce-Recall-of-PowMax-Battery-Chargers-Sold-with-Razor-Electric-Scooters-Motorcycles-and-Go-Karts",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3102,val,charger,AC power adapters sold with Go!Data 3.5-inch Hard Drive Enclosures,"CPSC, Cables To Go Announce Recall of Power Adapters Sold with Go!Data Drive Enclosures",Cables To Go,,,05576,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05576 published 2005-05-31. Title: CPSC, Cables To Go Announce Recall of Power Adapters Sold with Go!Data Drive Enclosures Product: AC power adapters sold with Go!Data 3.5-inch Hard Drive Enclosures Hazard: A component inside the adapters can overheat, posing a risk of fire or electrical shock. Incidents/Injuries: Cables To Go has received five reports of adapters overheating, including one report of the carpet beneath the adapter being damaged. No injuries have been reported. Remedy: Consumers should unplug the AC adapter from the electrical outlet and stop using the product immediately. Contact Cables To Go for information on receiving a free replacement unit. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Cables-To-Go-Announce-Recall-of-Power-Adapters-Sold-with-GoData-Drive-Enclosures",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2934,val,charger,Rechargeable batteries for iBook G4 and PowerBook G4 computers,"CPSC, Apple Announce Recall of iBook and PowerBook Computer Batteries",Apple Computer Inc.,Battery,,05179,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05179 published 2005-05-20. Title: CPSC, Apple Announce Recall of iBook and PowerBook Computer Batteries Product: Rechargeable batteries for iBook G4 and PowerBook G4 computers Hazard: An internal short can cause the battery cells to overheat, posing a fire hazard to consumers. Incidents/Injuries: Apple has received six reports worldwide of batteries overheating, including two reports in the United States. Remedy: Consumers should stop using the recalled batteries immediately and contact Apple to arrange for a replacement battery, free of charge. After removing the recalled battery from their iBook or PowerBook, consumers should plug in the AC adapter to power the computer until a replacement battery arrives. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Apple-Announce-Recall-of-iBook-and-PowerBook-Computer-Batteries",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2883,test,laptop,SCUBA Diving Computers,"CPSC, Head USA Inc. Announce Recall of SCUBA Diving Computers",HTM Sports S.p.A.,,,05118,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 05118 published 2005-02-22. Title: CPSC, Head USA Inc. Announce Recall of SCUBA Diving Computers Product: SCUBA Diving Computers Hazard: The dive computers were improperly calibrated, resulting in incorrect calculations. Diving with an improperly calibrated dive computer can provide inaccurate ""No Decompression (no stop) Time,"" ""Decompression Time,"" ""Desaturation Time"" and ""No Fly Time."" This could result in divers suffering serious injuries, including decompression sickness. Incidents/Injuries: Head USA received one report of a computer malfunction. No injuries were reported. Remedy: Consumers should immediately stop using these recalled diving computers and return the computers to an authorized Dacor dealer for a free repair. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Head-USA-Inc-Announce-Recall-of-SCUBA-Diving-Computers-",high,FAIL,
CPSC-2838,train,charger,AC power adapters for Psion Teklogix notebook computers,"CPSC, Psion Teklogix Corp. Announce Recall of AC Power Adapters",Psion Teklogix Corp.,,,05070,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05070 published 2004-12-14. Title: CPSC, Psion Teklogix Corp. Announce Recall of AC Power Adapters Product: AC power adapters for Psion Teklogix notebook computers Hazard: The adapters can overheat, posing a fire hazard to consumers. Incidents/Injuries: Psion Teklogix has received nine reports of overheating, though no injuries have been reported. Remedy: Consumers should stop using the adapters immediately and contact Psion Teklogix to receive a free replacement unit. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Psion-Teklogix-Corp-Announce-Recall-of-AC-Power-Adapters-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-3032,train,charger,Batteries in Kyocera Wireless Corp. Cell Phones,"CPSC, Kyocera Wireless Corp. Announce Recall of Cell Phone Batteries",Hecmma Group,Battery,,05505,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05505 published 2004-10-28. Title: CPSC, Kyocera Wireless Corp. Announce Recall of Cell Phone Batteries Product: Batteries in Kyocera Wireless Corp. Cell Phones Hazard: Some of the cell phone batteries supplied by the battery manufacturer may be counterfeit. This can cause the batteries to short-circuit, overheat and pose burn hazard to consumers. Incidents/Injuries: Kyocera has received 14 reports of battery failures, resulting in smoke and minor property damage. Two minor burn injuries have been reported. Remedy: Consumers should immediately stop using the recalled batteries in their cell phones. Kyocera will contact consumers directly to arrange for delivery of a free replacement battery. If consumers with recalled batteries are not contacted by Kyocera, they should call the company to receive a free replacement battery. The batteries should be stored in an environment with non-flammable materials. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Kyocera-Wireless-Corp-Announce-Recall-of-Cell-Phone-Batteries-",high,FAIL,missing_ccc_information|battery_safety_concern|suspected_counterfeit
CPSC-2791,train,charger,AC adapters used with notebook personal computers,"CPSC, Dell Inc. Announce Recall of AC Adapters for Notebook Computers",Delta Electronics Inc.,C500,,05004,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 05004 published 2004-10-08. Title: CPSC, Dell Inc. Announce Recall of AC Adapters for Notebook Computers Product: AC adapters used with notebook personal computers Hazard: The adapters can overheat, posing a risk of fire and electrical shock hazards to consumers. Incidents/Injuries: Dell has received seven reports of incidents of adapters overheating, though no injuries have been reported. Remedy: Consumers with these adapters should immediately contact Dell to determine if they are included in this recall. Not all adapters listed above are being recalled. Dell will send consumers with recalled adapters a free replacement adapter. Source: https://www.cpsc.gov/Recalls/2005/CPSC-Dell-Inc-Announce-Recall-of-AC-Adapters-for-Notebook-Computers-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2679,train,charger,AC Power Adapters,"CPSC, IBM Announce Recall of AC Adapters for Notebook Computers",Delta Electronics Inc.,,,04208,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04208 published 2004-09-02. Title: CPSC, IBM Announce Recall of AC Adapters for Notebook Computers Product: AC Power Adapters Hazard: The adapters can overheat, cause damage to the circuit board and melt through the housing, which poses a fire and electrical shock hazard to consumers. Incidents/Injuries: IBM has received six reports of incidents, including some with minor property damage. No injuries have been reported. Remedy: Consumers should unplug the recalled adapters from the wall outlet immediately and contact IBM for a free replacement unit. Source: https://www.cpsc.gov/Recalls/2004/CPSC-IBM-Announce-Recall-of-AC-Adapters-for-Notebook-Computers-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2672,train,charger,Rechargeable batteries used in 15-inch Apple PowerBook G4 computers,"CPSC, Apple Announce Recall of PowerBook Computer Batteries",Apple Computer Inc.,A1045,,04201,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04201 published 2004-08-19. Title: CPSC, Apple Announce Recall of PowerBook Computer Batteries Product: Rechargeable batteries used in 15-inch Apple PowerBook G4 computers Hazard: An internal short can cause the battery cells to overheat, posing a fire hazard to consumers. Incidents/Injuries: Apple has received four reports of batteries overheating, though no injuries have been reported. Remedy: Consumers should stop using the recalled batteries immediately and contact Apple to arrange for a replacement battery, free of charge. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Apple-Announce-Recall-of-PowerBook-Computer-Batteries-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2759,train,charger,Dell power adapters for notebook computers,"CPSC, Dell Inc. Announce Recall of Power Adapters for Notebook Computers",Dell Inc.,D400,,04560,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04560 published 2004-07-01. Title: CPSC, Dell Inc. Announce Recall of Power Adapters for Notebook Computers Product: Dell power adapters for notebook computers Hazard: Using power cords not intended for these adapters can pose a shock hazard. Incidents/Injuries: None reported. Remedy: Free retrofit kits are provided by the manufacturer. These retrofit kits will prevent incorrect cables from being connected to the adapters. In the meantime, consumers should only use the power cables intended for these adapters. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Dell-Inc-Announce-Recall-of-Power-Adapters-for-Notebook-Computers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2758,train,charger,Counterfeit LG-branded TM-510 Cell Phone Batteries,"CPSC, Verizon Wireless Announce Recall of Counterfeit Cell Phone Batteries",Verizon Wireless,TM-510,,04559,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04559 published 2004-06-24. Title: CPSC, Verizon Wireless Announce Recall of Counterfeit Cell Phone Batteries Product: Counterfeit LG-branded TM-510 Cell Phone Batteries Hazard: Some LG-branded TM-510 batteries may be counterfeit and susceptible to overcharging, especially if used with a non-LG charger. LG Infocomm U.S.A. Inc. states that these are counterfeit LG-branded batteries, which do not contain a safety device in the circuitry, to prevent overcharging. In turn, the counterfeit batteries can overheat, posing a fire and burn hazard to users. Incidents/Injuries: Verizon Wireless has received 18 reports of incidents involving counterfeit batteries, including injuries to users and property damage. Remedy: Consumers with a LG TM510 cell phone battery having one of the identified manufacturer/date codes and purchased from Verizon Wireless should stop charging the battery immediately and contact Verizon Wireless to receive a replacement battery. Verizon Wireless is sending letters directly to consumers notifying them of this hazard. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Verizon-Wireless-Announce-Recall-of-Counterfeit-Cell-Phone-Batteries",high,FAIL,missing_ccc_information|battery_safety_concern|suspected_counterfeit
CPSC-2636,val,power_bank,Reedy Quasar Pro Battery Charger (charges batteries used to power remote control race cars),"CPSC, Associated Electrics Inc. Announce Recall of Battery Chargers for Radio Control Race Cars",Associated Electrics Inc.,,,04160,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04160 published 2004-06-15. Title: CPSC, Associated Electrics Inc. Announce Recall of Battery Chargers for Radio Control Race Cars Product: Reedy Quasar Pro Battery Charger (charges batteries used to power remote control race cars) Hazard: A defective fuse and program error in the charger can cause the battery packs being charged to overheat and explode, posing a risk of serious injury to consumers. Incidents/Injuries: Associated Electrics has received three reports of incidents involving exploding battery cells. One consumer sustained a bruised hand, while another received an eye injury from flying debris. Remedy: Consumers should stop using the charger immediately and contact Associated Electrics to receive a free repair. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Associated-Electrics-Inc-Announce-Recall-of-Battery-Chargers-for-Radio-Control-Race-Cars-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2580,val,charger,Wagner cordless drill charger base,"CPSC, Wagner Spray Tech Corporation Announce Recall of Drill Charger Base",Wagner Spray Tech Corp.,W96DK,,04091,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04091 published 2004-03-02. Title: CPSC, Wagner Spray Tech Corporation Announce Recall of Drill Charger Base Product: Wagner cordless drill charger base Hazard: A defective battery can cause the charger base to overheat, causing the base to melt and possibly burn nearby objects. Incidents/Injuries: Wagner Spray Tech has received 11 reports of the charger base melting, causing minor property damage. No injuries have been reported. Remedy: Stop using the charger base and contact Wagner Spray Tech for information on receiving a replacement charger base. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Wagner-Spray-Tech-Corporation-Announce-Recall-of-Drill-Charger-Base-",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-2736,test,camera,ADEMCO Rapid/Dome security camera,"CPSC, Honeywell Video System Announce Recall of Security Camera",Video Controls Ltd.,G01,,04537,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04537 published 2004-02-26. Title: CPSC, Honeywell Video System Announce Recall of Security Camera Product: ADEMCO Rapid/Dome security camera Hazard: The security camera's plastic mounting assembly can crack, allowing the dome and the camera to fall from the wall or ceiling, possibly injuring someone. Incidents/Injuries: Honeywell received one report of the camera assembly falling from the ceiling. No injuries. Remedy: Contact Honeywell Video Systems to arrange for free repair of the security camera's mounting assembly. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Honeywell-Video-System-Announce-Recall-of-Security-Camera-",high,FAIL,battery_safety_concern
CPSC-2559,train,charger,Batteries in Kyocera Cell Phones (Model 7135 Smartphones),"CPSC, Kyocera Wireless Corp. Announce Recall of Batteries in Smartphone Cell Phones",Coslight International Group,7135,,04068,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 04068 published 2004-01-23. Title: CPSC, Kyocera Wireless Corp. Announce Recall of Batteries in Smartphone Cell Phones Product: Batteries in Kyocera Cell Phones (Model 7135 Smartphones) Hazard: The recalled batteries can short-circuit and erupt with force or emit excessive heat, posing a burn hazard to consumers. Incidents/Injuries: Kyocera Wireless Corp. has received four reports of battery failures, including one minor burn injury. Remedy: Consumers with the recalled units should immediately stop using the battery in the cell phone. Kyocera Wireless will contact consumers to arrange for delivery of a free replacement battery. If consumers are not contacted by Kyocera by Feb. 6, they are asked to contact the firm to receive the free replacement battery. The batteries should be stored in an environment with non-flammable materials. Source: https://www.cpsc.gov/Recalls/2004/CPSC-Kyocera-Wireless-Corp-Announce-Recall-of-Batteries-in-Smartphone-Cell-Phones-",high,FAIL,missing_ccc_information|battery_safety_concern
